"Date;Time;4G Total Traffic (GB)"
"2/24/2024;21:00;39.306"
"2/24/2024;21:00;76.387"
"2/24/2024;21:00;38.267"
"2/24/2024;21:00;91.215"
"2/24/2024;22:00;55.366"
"2/24/2024;22:00;3.743"
"2/24/2024;22:00;10.601"
"2/24/2024;22:00;5.986"
"2/24/2024;22:00;53.548"
"2/24/2024;22:00;15.702"
"2/24/2024;22:00;104.906"
"2/24/2024;22:00;6.826"
"2/24/2024;22:00;2.959"
"2/24/2024;22:00;13.285"
"2/24/2024;22:00;0.8694"
"2/24/2024;22:00;16.995"
"2/24/2024;22:00;172.114"
"2/24/2024;22:00;112.518"
"2/24/2024;22:00;54.385"
"2/24/2024;22:00;4.101"
"2/24/2024;22:00;61.224"
"2/24/2024;22:00;36.779"
"2/24/2024;22:00;93.287"
"2/24/2024;23:00;5.984"
"2/24/2024;23:00;32.915"
"2/24/2024;23:00;0.9212"
"2/24/2024;23:00;53.692"
"2/24/2024;23:00;50.896"
"2/24/2024;23:00;11.966"
"2/24/2024;23:00;71.052"
"2/24/2024;23:00;64.586"
"2/24/2024;23:00;18.872"
"2/24/2024;23:00;0.9405"
"2/24/2024;23:00;15.245"
"2/24/2024;23:00;17.041"
"2/24/2024;23:00;161.441"
"2/24/2024;23:00;11.87"
"2/24/2024;23:00;37.944"
"2/24/2024;23:00;3.459"
"2/24/2024;23:00;58.831"
"2/24/2024;23:00;31.999"
"2/24/2024;23:00;73.227"
"2/25/2024;00:00;4.354"
"2/25/2024;00:00;28.433"
"2/25/2024;00:00;0.8197"
"2/25/2024;00:00;52.054"
"2/25/2024;00:00;3.893"
"2/25/2024;00:00;0.6965"
"2/25/2024;00:00;5.024"
"2/25/2024;00:00;4.869"
"2/25/2024;00:00;0.7922"
"2/25/2024;00:00;0.8188"
"2/25/2024;00:00;0.7559"
"2/25/2024;00:00;16.733"
"2/25/2024;00:00;100.547"
"2/25/2024;00:00;101.851"
"2/25/2024;00:00;34.344"
"2/25/2024;00:00;23.534"
"2/25/2024;00:00;53.278"
"2/25/2024;00:00;26.643"
"2/25/2024;00:00;59.925"
"2/25/2024;01:00;28.514"
"2/25/2024;01:00;13.982"
"2/25/2024;01:00;0.7809"
"2/25/2024;01:00;41.863"
"2/25/2024;01:00;33.269"
"2/25/2024;01:00;10.349"
"2/25/2024;01:00;31.581"
"2/25/2024;01:00;39.092"
"2/25/2024;01:00;0.943"
"2/25/2024;01:00;0.8892"
"2/25/2024;01:00;0.471"
"2/25/2024;01:00;0.7522"
"2/25/2024;01:00;78.883"
"2/25/2024;01:00;63.526"
"2/25/2024;01:00;1.612"
"2/25/2024;01:00;14.969"
"2/25/2024;01:00;3.619"
"2/25/2024;01:00;18.662"
"2/25/2024;01:00;40.204"
"2/25/2024;02:00;18.441"
"2/25/2024;02:00;19.463"
"2/25/2024;02:00;0.3362"
"2/25/2024;02:00;29.097"
"2/25/2024;02:00;24.995"
"2/25/2024;02:00;0.3389"
"2/25/2024;02:00;30.387"
"2/25/2024;02:00;32.663"
"2/25/2024;02:00;1.067"
"2/25/2024;02:00;0.287"
"2/25/2024;02:00;0.3304"
"2/25/2024;02:00;0.2198"
"2/25/2024;02:00;62.636"
"2/25/2024;02:00;43.864"
"2/25/2024;02:00;0.6939"
"2/25/2024;02:00;12.614"
"2/25/2024;02:00;46.317"
"2/25/2024;02:00;17.516"
"2/25/2024;02:00;40.423"
"2/25/2024;03:00;11.794"
"2/25/2024;03:00;0.9868"
"2/25/2024;03:00;0.4757"
"2/25/2024;03:00;18.281"
"2/25/2024;03:00;2.111"
"2/25/2024;03:00;0.1001"
"2/25/2024;03:00;16.259"
"2/25/2024;03:00;16.238"
"2/25/2024;03:00;0.5648"
"2/25/2024;03:00;0.2906"
"2/25/2024;03:00;0.2343"
"2/25/2024;03:00;0.8964"
"2/25/2024;03:00;52.137"
"2/25/2024;03:00;52.952"
"2/25/2024;03:00;13.536"
"2/25/2024;03:00;11.334"
"2/25/2024;03:00;3.856"
"2/25/2024;03:00;12.125"
"2/25/2024;03:00;35.354"
"2/25/2024;04:00;0.9582"
"2/25/2024;04:00;0.6759"
"2/25/2024;04:00;0.0693"
"2/25/2024;04:00;18.707"
"2/25/2024;04:00;18.668"
"2/25/2024;04:00;0.596"
"2/25/2024;04:00;33.376"
"2/25/2024;04:00;11.316"
"2/25/2024;04:00;0.1728"
"2/25/2024;04:00;0.3171"
"2/25/2024;04:00;0.1756"
"2/25/2024;04:00;0.3952"
"2/25/2024;04:00;4.53"
"2/25/2024;04:00;47.452"
"2/25/2024;04:00;0.978"
"2/25/2024;04:00;12.954"
"2/25/2024;04:00;11.842"
"2/25/2024;04:00;10.665"
"2/25/2024;04:00;30.292"
"2/25/2024;05:00;14.848"
"2/25/2024;05:00;15.379"
"2/25/2024;05:00;0.1223"
"2/25/2024;05:00;26.751"
"2/25/2024;05:00;19.835"
"2/25/2024;05:00;0.5204"
"2/25/2024;05:00;3.474"
"2/25/2024;05:00;2.533"
"2/25/2024;05:00;0.652"
"2/25/2024;05:00;0.3465"
"2/25/2024;05:00;0.1922"
"2/25/2024;05:00;0.8415"
"2/25/2024;05:00;4.349"
"2/25/2024;05:00;49.146"
"2/25/2024;05:00;13.633"
"2/25/2024;05:00;18.649"
"2/25/2024;05:00;19.555"
"2/25/2024;05:00;19.192"
"2/25/2024;05:00;36.653"
"2/25/2024;06:00;3.881"
"2/25/2024;06:00;17.223"
"2/25/2024;06:00;0.4568"
"2/25/2024;06:00;32.961"
"2/25/2024;06:00;22.519"
"2/25/2024;06:00;0.3702"
"2/25/2024;06:00;46.713"
"2/25/2024;06:00;27.336"
"2/25/2024;06:00;0.521"
"2/25/2024;06:00;0.7947"
"2/25/2024;06:00;0.3025"
"2/25/2024;06:00;11.011"
"2/25/2024;06:00;60.465"
"2/25/2024;06:00;50.827"
"2/25/2024;06:00;23.616"
"2/25/2024;06:00;15.757"
"2/25/2024;06:00;31.855"
"2/25/2024;06:00;13.045"
"2/25/2024;06:00;49.522"
"2/25/2024;07:00;39.451"
"2/25/2024;07:00;1.936"
"2/25/2024;07:00;0.2559"
"2/25/2024;07:00;38.665"
"2/25/2024;07:00;31.529"
"2/25/2024;07:00;0.9397"
"2/25/2024;07:00;47.235"
"2/25/2024;07:00;28.129"
"2/25/2024;07:00;1.047"
"2/25/2024;07:00;0.4598"
"2/25/2024;07:00;0.4887"
"2/25/2024;07:00;0.7661"
"2/25/2024;07:00;64.359"
"2/25/2024;07:00;5.751"
"2/25/2024;07:00;26.606"
"2/25/2024;07:00;25.174"
"2/25/2024;07:00;39.299"
"2/25/2024;07:00;21.011"
"2/25/2024;07:00;47.937"
"2/25/2024;08:00;38.131"
"2/25/2024;08:00;2.67"
"2/25/2024;08:00;10.138"
"2/25/2024;08:00;4.957"
"2/25/2024;08:00;45.622"
"2/25/2024;08:00;14.241"
"2/25/2024;08:00;54.722"
"2/25/2024;08:00;47.577"
"2/25/2024;08:00;11.862"
"2/25/2024;08:00;0.639"
"2/25/2024;08:00;0.3585"
"2/25/2024;08:00;10.229"
"2/25/2024;08:00;74.024"
"2/25/2024;08:00;94.064"
"2/25/2024;08:00;36.198"
"2/25/2024;08:00;26.705"
"2/25/2024;08:00;49.782"
"2/25/2024;08:00;24.021"
"2/25/2024;08:00;57.864"
"2/25/2024;09:00;52.904"
"2/25/2024;09:00;37.483"
"2/25/2024;09:00;0.806"
"2/25/2024;09:00;58.622"
"2/25/2024;09:00;46.075"
"2/25/2024;09:00;16.842"
"2/25/2024;09:00;8.081"
"2/25/2024;09:00;46.555"
"2/25/2024;09:00;18.566"
"2/25/2024;09:00;12.091"
"2/25/2024;09:00;0.364"
"2/25/2024;09:00;14.705"
"2/25/2024;09:00;128.047"
"2/25/2024;09:00;98.322"
"2/25/2024;09:00;40.251"
"2/25/2024;09:00;3.35"
"2/25/2024;09:00;52.516"
"2/25/2024;09:00;2.134"
"2/25/2024;09:00;66.431"
"2/25/2024;10:00;56.064"
"2/25/2024;10:00;3.54"
"2/25/2024;10:00;10.788"
"2/25/2024;10:00;61.919"
"2/25/2024;10:00;52.713"
"2/25/2024;10:00;16.354"
"2/25/2024;10:00;74.213"
"2/25/2024;10:00;59.569"
"2/25/2024;10:00;20.378"
"2/25/2024;10:00;1.513"
"2/25/2024;10:00;0.5797"
"2/25/2024;10:00;14.326"
"2/25/2024;10:00;134.571"
"2/25/2024;10:00;96.716"
"2/25/2024;10:00;45.926"
"2/25/2024;10:00;35.678"
"2/25/2024;10:00;65.002"
"2/25/2024;10:00;28.795"
"2/25/2024;10:00;81.879"
"2/25/2024;11:00;52.969"
"2/25/2024;11:00;37.218"
"2/25/2024;11:00;0.7908"
"2/25/2024;11:00;53.388"
"2/25/2024;11:00;52.291"
"2/25/2024;11:00;13.228"
"2/25/2024;11:00;75.462"
"2/25/2024;11:00;69.774"
"2/25/2024;11:00;2.008"
"2/25/2024;11:00;0.9393"
"2/25/2024;11:00;0.4059"
"2/25/2024;11:00;14.326"
"2/25/2024;11:00;122.419"
"2/25/2024;11:00;96.898"
"2/25/2024;11:00;43.452"
"2/25/2024;11:00;34.871"
"2/25/2024;11:00;58.975"
"2/25/2024;11:00;29.523"
"2/25/2024;11:00;78.861"
"2/25/2024;12:00;52.865"
"2/25/2024;12:00;37.761"
"2/25/2024;12:00;10.228"
"2/25/2024;12:00;58.678"
"2/25/2024;12:00;58.874"
"2/25/2024;12:00;13.454"
"2/25/2024;12:00;71.411"
"2/25/2024;12:00;61.049"
"2/25/2024;12:00;23.104"
"2/25/2024;12:00;0.8128"
"2/25/2024;12:00;0.7222"
"2/25/2024;12:00;15.576"
"2/25/2024;12:00;110.438"
"2/25/2024;12:00;100.465"
"2/25/2024;12:00;43.508"
"2/25/2024;12:00;31.716"
"2/25/2024;12:00;5.884"
"2/25/2024;12:00;27.718"
"2/25/2024;12:00;68.883"
"2/25/2024;13:00;55.578"
"2/25/2024;13:00;30.611"
"2/25/2024;13:00;0.9859"
"2/25/2024;13:00;61.206"
"2/25/2024;13:00;47.201"
"2/25/2024;13:00;12.316"
"2/25/2024;13:00;66.316"
"2/25/2024;13:00;44.268"
"2/25/2024;13:00;2.386"
"2/25/2024;13:00;0.9327"
"2/25/2024;13:00;0.3804"
"2/25/2024;13:00;15.558"
"2/25/2024;13:00;117.563"
"2/25/2024;13:00;94.065"
"2/25/2024;13:00;35.747"
"2/25/2024;13:00;35.018"
"2/25/2024;13:00;58.101"
"2/25/2024;13:00;26.773"
"2/25/2024;13:00;76.367"
"2/25/2024;14:00;53.436"
"2/25/2024;14:00;40.976"
"2/25/2024;14:00;13.532"
"2/25/2024;14:00;67.059"
"2/25/2024;14:00;5.854"
"2/25/2024;14:00;12.279"
"2/25/2024;14:00;94.093"
"2/25/2024;14:00;59.558"
"2/25/2024;14:00;21.727"
"2/25/2024;14:00;10.806"
"2/25/2024;14:00;0.5435"
"2/25/2024;14:00;20.462"
"2/25/2024;14:00;11.324"
"2/25/2024;14:00;111.115"
"2/25/2024;14:00;3.626"
"2/25/2024;14:00;38.337"
"2/25/2024;14:00;55.375"
"2/25/2024;14:00;26.371"
"2/25/2024;14:00;94.937"
"2/25/2024;15:00;5.035"
"2/25/2024;15:00;30.414"
"2/25/2024;15:00;0.9988"
"2/25/2024;15:00;56.697"
"2/25/2024;15:00;52.584"
"2/25/2024;15:00;16.091"
"2/25/2024;15:00;8.128"
"2/25/2024;15:00;55.391"
"2/25/2024;15:00;20.398"
"2/25/2024;15:00;0.9865"
"2/25/2024;15:00;0.5057"
"2/25/2024;15:00;16.906"
"2/25/2024;15:00;111.321"
"2/25/2024;15:00;103.775"
"2/25/2024;15:00;35.129"
"2/25/2024;15:00;37.856"
"2/25/2024;15:00;62.041"
"2/25/2024;15:00;30.388"
"2/25/2024;15:00;68.436"
"2/25/2024;16:00;5.709"
"2/25/2024;16:00;40.201"
"2/25/2024;16:00;0.6964"
"2/25/2024;16:00;65.356"
"2/25/2024;16:00;61.393"
"2/25/2024;16:00;10.811"
"2/25/2024;16:00;75.543"
"2/25/2024;16:00;66.229"
"2/25/2024;16:00;14.992"
"2/25/2024;16:00;1.091"
"2/25/2024;16:00;0.6484"
"2/25/2024;16:00;10.904"
"2/25/2024;16:00;116.097"
"2/25/2024;16:00;145.993"
"2/25/2024;16:00;40.525"
"2/25/2024;16:00;3.331"
"2/25/2024;16:00;71.973"
"2/25/2024;16:00;2.617"
"2/25/2024;16:00;7.884"
"2/25/2024;17:00;49.099"
"2/25/2024;17:00;40.148"
"2/25/2024;17:00;10.687"
"2/25/2024;17:00;5.619"
"2/25/2024;17:00;55.276"
"2/25/2024;17:00;12.145"
"2/25/2024;17:00;71.357"
"2/25/2024;17:00;57.094"
"2/25/2024;17:00;17.656"
"2/25/2024;17:00;15.781"
"2/25/2024;17:00;0.779"
"2/25/2024;17:00;13.075"
"2/25/2024;17:00;113.046"
"2/25/2024;17:00;90.471"
"2/25/2024;17:00;39.454"
"2/25/2024;17:00;34.248"
"2/25/2024;17:00;61.071"
"2/25/2024;17:00;27.665"
"2/25/2024;17:00;7.576"
"2/25/2024;18:00;59.845"
"2/25/2024;18:00;44.013"
"2/25/2024;18:00;15.235"
"2/25/2024;18:00;64.944"
"2/25/2024;18:00;67.174"
"2/25/2024;18:00;13.648"
"2/25/2024;18:00;87.378"
"2/25/2024;18:00;70.944"
"2/25/2024;18:00;31.264"
"2/25/2024;18:00;15.638"
"2/25/2024;18:00;0.7398"
"2/25/2024;18:00;11.542"
"2/25/2024;18:00;121.947"
"2/25/2024;18:00;97.307"
"2/25/2024;18:00;53.064"
"2/25/2024;18:00;42.318"
"2/25/2024;18:00;60.272"
"2/25/2024;18:00;35.444"
"2/25/2024;18:00;82.379"
"2/25/2024;19:00;53.847"
"2/25/2024;19:00;42.743"
"2/25/2024;19:00;15.865"
"2/25/2024;19:00;69.279"
"2/25/2024;19:00;54.926"
"2/25/2024;19:00;16.824"
"2/25/2024;19:00;82.595"
"2/25/2024;19:00;68.545"
"2/25/2024;19:00;27.136"
"2/25/2024;19:00;14.909"
"2/25/2024;19:00;0.6575"
"2/25/2024;19:00;13.319"
"2/25/2024;19:00;12.885"
"2/25/2024;19:00;112.524"
"2/25/2024;19:00;55.499"
"2/25/2024;19:00;43.975"
"2/25/2024;19:00;73.041"
"2/25/2024;19:00;31.489"
"2/25/2024;19:00;82.722"
"2/25/2024;20:00;56.652"
"2/25/2024;20:00;42.416"
"2/25/2024;20:00;16.452"
"2/25/2024;20:00;63.597"
"2/25/2024;20:00;74.909"
"2/25/2024;20:00;17.591"
"2/25/2024;20:00;83.645"
"2/25/2024;20:00;72.378"
"2/25/2024;20:00;27.242"
"2/25/2024;20:00;14.792"
"2/25/2024;20:00;11.613"
"2/25/2024;20:00;14.306"
"2/25/2024;20:00;12.672"
"2/25/2024;20:00;137.972"
"2/25/2024;20:00;38.417"
"2/25/2024;20:00;39.373"
"2/25/2024;20:00;65.039"
"2/25/2024;20:00;31.755"
"2/25/2024;20:00;83.402"
"2/25/2024;21:00;5.1"
"2/25/2024;21:00;4.916"
"2/25/2024;21:00;14.992"
"2/25/2024;21:00;5.966"
"2/25/2024;21:00;68.918"
"2/25/2024;21:00;14.775"
"2/25/2024;21:00;89.943"
"2/25/2024;21:00;85.394"
"2/25/2024;21:00;28.367"
"2/25/2024;21:00;13.512"
"2/25/2024;21:00;0.9374"
"2/25/2024;21:00;19.527"
"2/25/2024;21:00;140.629"
"2/25/2024;21:00;14.167"
"2/25/2024;21:00;28.398"
"2/25/2024;21:00;39.259"
"2/25/2024;21:00;72.592"
"2/25/2024;21:00;38.502"
"2/25/2024;21:00;91.802"
"2/25/2024;22:00;49.948"
"2/25/2024;22:00;43.575"
"2/25/2024;22:00;0.8001"
"2/25/2024;22:00;60.008"
"2/25/2024;22:00;49.268"
"2/25/2024;22:00;14.102"
"2/25/2024;22:00;7.7"
"2/25/2024;22:00;91.883"
"2/25/2024;22:00;2.024"
"2/25/2024;22:00;16.904"
"2/25/2024;22:00;13.327"
"2/25/2024;22:00;18.175"
"2/25/2024;22:00;133.738"
"2/25/2024;22:00;149.695"
"2/25/2024;22:00;36.022"
"2/25/2024;22:00;27.407"
"2/25/2024;22:00;6.269"
"2/25/2024;22:00;24.028"
"2/25/2024;22:00;78.521"
"2/25/2024;23:00;3.984"
"2/25/2024;23:00;39.115"
"2/25/2024;23:00;0.5689"
"2/25/2024;23:00;49.615"
"2/25/2024;23:00;46.188"
"2/25/2024;23:00;0.8216"
"2/25/2024;23:00;71.896"
"2/25/2024;23:00;74.663"
"2/25/2024;23:00;11.538"
"2/25/2024;23:00;13.323"
"2/25/2024;23:00;10.375"
"2/25/2024;23:00;12.645"
"2/25/2024;23:00;130.381"
"2/25/2024;23:00;91.556"
"2/25/2024;23:00;33.006"
"2/25/2024;23:00;24.287"
"2/25/2024;23:00;43.658"
"2/25/2024;23:00;20.501"
"2/25/2024;23:00;72.456"
"2/26/2024;00:00;35.146"
"2/26/2024;00:00;28.786"
"2/26/2024;00:00;0.4537"
"2/26/2024;00:00;52.425"
"2/26/2024;00:00;40.366"
"2/26/2024;00:00;0.8224"
"2/26/2024;00:00;7.089"
"2/26/2024;00:00;50.887"
"2/26/2024;00:00;11.777"
"2/26/2024;00:00;14.107"
"2/26/2024;00:00;0.4346"
"2/26/2024;00:00;0.6964"
"2/26/2024;00:00;116.071"
"2/26/2024;00:00;74.515"
"2/26/2024;00:00;27.665"
"2/26/2024;00:00;21.248"
"2/26/2024;00:00;41.745"
"2/26/2024;00:00;16.956"
"2/26/2024;00:00;4.474"
"2/26/2024;01:00;15.549"
"2/26/2024;01:00;18.116"
"2/26/2024;01:00;0.064"
"2/26/2024;01:00;24.369"
"2/26/2024;01:00;27.385"
"2/26/2024;01:00;0.2395"
"2/26/2024;01:00;25.925"
"2/26/2024;01:00;35.649"
"2/26/2024;01:00;0.6166"
"2/26/2024;01:00;0.7157"
"2/26/2024;01:00;0.2419"
"2/26/2024;01:00;0.7647"
"2/26/2024;01:00;54.703"
"2/26/2024;01:00;63.912"
"2/26/2024;01:00;13.355"
"2/26/2024;01:00;11.846"
"2/26/2024;01:00;2.691"
"2/26/2024;01:00;0.9546"
"2/26/2024;01:00;33.677"
"2/26/2024;02:00;0.7409"
"2/26/2024;02:00;13.764"
"2/26/2024;02:00;0.0786"
"2/26/2024;02:00;21.495"
"2/26/2024;02:00;16.573"
"2/26/2024;02:00;0.4971"
"2/26/2024;02:00;17.475"
"2/26/2024;02:00;39.167"
"2/26/2024;02:00;0.4818"
"2/26/2024;02:00;0.2534"
"2/26/2024;02:00;0.1099"
"2/26/2024;02:00;0.6618"
"2/26/2024;02:00;5.657"
"2/26/2024;02:00;46.798"
"2/26/2024;02:00;0.9803"
"2/26/2024;02:00;1.046"
"2/26/2024;02:00;22.031"
"2/26/2024;02:00;0.8421"
"2/26/2024;02:00;22.839"
"2/26/2024;03:00;1.162"
"2/26/2024;03:00;1.336"
"2/26/2024;03:00;0.0116"
"2/26/2024;03:00;19.181"
"2/26/2024;03:00;11.198"
"2/26/2024;03:00;0.2369"
"2/26/2024;03:00;13.303"
"2/26/2024;03:00;17.776"
"2/26/2024;03:00;14.884"
"2/26/2024;03:00;0.1955"
"2/26/2024;03:00;0.0679"
"2/26/2024;03:00;0.6659"
"2/26/2024;03:00;39.712"
"2/26/2024;03:00;39.016"
"2/26/2024;03:00;0.8163"
"2/26/2024;03:00;0.2625"
"2/26/2024;03:00;0.9701"
"2/26/2024;03:00;0.4716"
"2/26/2024;03:00;28.368"
"2/26/2024;04:00;11.717"
"2/26/2024;04:00;12.618"
"2/26/2024;04:00;0.0041"
"2/26/2024;04:00;15.445"
"2/26/2024;04:00;16.203"
"2/26/2024;04:00;0.1645"
"2/26/2024;04:00;21.103"
"2/26/2024;04:00;17.686"
"2/26/2024;04:00;0.2284"
"2/26/2024;04:00;0.382"
"2/26/2024;04:00;0.1597"
"2/26/2024;04:00;0.2064"
"2/26/2024;04:00;2.965"
"2/26/2024;04:00;44.218"
"2/26/2024;04:00;10.072"
"2/26/2024;04:00;0.0616"
"2/26/2024;04:00;11.471"
"2/26/2024;04:00;0.5543"
"2/26/2024;04:00;24.903"
"2/26/2024;05:00;19.361"
"2/26/2024;05:00;17.241"
"2/26/2024;05:00;0"
"2/26/2024;05:00;2.982"
"2/26/2024;05:00;17.157"
"2/26/2024;05:00;0.4337"
"2/26/2024;05:00;35.605"
"2/26/2024;05:00;18.241"
"2/26/2024;05:00;0.7195"
"2/26/2024;05:00;0.4351"
"2/26/2024;05:00;0.3203"
"2/26/2024;05:00;0.3036"
"2/26/2024;05:00;50.262"
"2/26/2024;05:00;44.667"
"2/26/2024;05:00;15.865"
"2/26/2024;05:00;0"
"2/26/2024;05:00;2.315"
"2/26/2024;05:00;0.9746"
"2/26/2024;05:00;39.981"
"2/26/2024;06:00;24.652"
"2/26/2024;06:00;18.035"
"2/26/2024;06:00;0.2108"
"2/26/2024;06:00;31.864"
"2/26/2024;06:00;29.101"
"2/26/2024;06:00;10.056"
"2/26/2024;06:00;4.098"
"2/26/2024;06:00;3.837"
"2/26/2024;06:00;0.8865"
"2/26/2024;06:00;0.401"
"2/26/2024;06:00;0.6216"
"2/26/2024;06:00;0.8303"
"2/26/2024;06:00;6.342"
"2/26/2024;06:00;51.448"
"2/26/2024;06:00;19.097"
"2/26/2024;06:00;13.652"
"2/26/2024;06:00;27.671"
"2/26/2024;06:00;15.883"
"2/26/2024;06:00;54.316"
"2/26/2024;07:00;37.111"
"2/26/2024;07:00;30.117"
"2/26/2024;07:00;0.4537"
"2/26/2024;07:00;39.764"
"2/26/2024;07:00;22.854"
"2/26/2024;07:00;0.7529"
"2/26/2024;07:00;48.799"
"2/26/2024;07:00;3.462"
"2/26/2024;07:00;18.301"
"2/26/2024;07:00;0.7642"
"2/26/2024;07:00;0.3119"
"2/26/2024;07:00;0.454"
"2/26/2024;07:00;92.094"
"2/26/2024;07:00;72.151"
"2/26/2024;07:00;26.888"
"2/26/2024;07:00;21.592"
"2/26/2024;07:00;24.118"
"2/26/2024;07:00;16.334"
"2/26/2024;07:00;38.705"
"2/26/2024;08:00;57.791"
"2/26/2024;08:00;29.124"
"2/26/2024;08:00;0.7017"
"2/26/2024;08:00;51.285"
"2/26/2024;08:00;35.116"
"2/26/2024;08:00;13.849"
"2/26/2024;08:00;78.042"
"2/26/2024;08:00;55.757"
"2/26/2024;08:00;15.282"
"2/26/2024;08:00;0.7291"
"2/26/2024;08:00;0.5339"
"2/26/2024;08:00;0.4258"
"2/26/2024;08:00;97.298"
"2/26/2024;08:00;85.738"
"2/26/2024;08:00;31.022"
"2/26/2024;08:00;11.911"
"2/26/2024;08:00;27.476"
"2/26/2024;08:00;18.014"
"2/26/2024;08:00;58.366"
"2/26/2024;09:00;55.936"
"2/26/2024;09:00;27.297"
"2/26/2024;09:00;1.023"
"2/26/2024;09:00;40.589"
"2/26/2024;09:00;34.088"
"2/26/2024;09:00;10.743"
"2/26/2024;09:00;7.25"
"2/26/2024;09:00;42.518"
"2/26/2024;09:00;25.112"
"2/26/2024;09:00;0.7746"
"2/26/2024;09:00;0.3297"
"2/26/2024;09:00;0.9067"
"2/26/2024;09:00;94.864"
"2/26/2024;09:00;103.541"
"2/26/2024;09:00;39.157"
"2/26/2024;09:00;15.463"
"2/26/2024;09:00;33.624"
"2/26/2024;09:00;1.551"
"2/26/2024;09:00;49.382"
"2/26/2024;10:00;47.806"
"2/26/2024;10:00;32.859"
"2/26/2024;10:00;0.825"
"2/26/2024;10:00;5.76"
"2/26/2024;10:00;38.177"
"2/26/2024;10:00;11.558"
"2/26/2024;10:00;72.647"
"2/26/2024;10:00;50.868"
"2/26/2024;10:00;21.199"
"2/26/2024;10:00;11.742"
"2/26/2024;10:00;0.4942"
"2/26/2024;10:00;12.831"
"2/26/2024;10:00;127.153"
"2/26/2024;10:00;84.931"
"2/26/2024;10:00;39.506"
"2/26/2024;10:00;15.751"
"2/26/2024;10:00;39.289"
"2/26/2024;10:00;21.755"
"2/26/2024;10:00;55.092"
"2/26/2024;11:00;42.399"
"2/26/2024;11:00;3.713"
"2/26/2024;11:00;13.228"
"2/26/2024;11:00;45.327"
"2/26/2024;11:00;4.072"
"2/26/2024;11:00;18.581"
"2/26/2024;11:00;60.514"
"2/26/2024;11:00;59.404"
"2/26/2024;11:00;19.329"
"2/26/2024;11:00;12.668"
"2/26/2024;11:00;0.6666"
"2/26/2024;11:00;12.035"
"2/26/2024;11:00;133.428"
"2/26/2024;11:00;96.098"
"2/26/2024;11:00;43.873"
"2/26/2024;11:00;18.415"
"2/26/2024;11:00;48.185"
"2/26/2024;11:00;22.147"
"2/26/2024;11:00;68.742"
"2/26/2024;12:00;45.311"
"2/26/2024;12:00;25.953"
"2/26/2024;12:00;21.934"
"2/26/2024;12:00;50.048"
"2/26/2024;12:00;45.669"
"2/26/2024;12:00;14.738"
"2/26/2024;12:00;61.733"
"2/26/2024;12:00;69.458"
"2/26/2024;12:00;26.379"
"2/26/2024;12:00;0.8866"
"2/26/2024;12:00;0.8569"
"2/26/2024;12:00;13.949"
"2/26/2024;12:00;126.056"
"2/26/2024;12:00;127.078"
"2/26/2024;12:00;48.231"
"2/26/2024;12:00;23.328"
"2/26/2024;12:00;43.929"
"2/26/2024;12:00;23.739"
"2/26/2024;12:00;71.553"
"2/26/2024;13:00;41.508"
"2/26/2024;13:00;31.647"
"2/26/2024;13:00;0.9737"
"2/26/2024;13:00;59.629"
"2/26/2024;13:00;68.406"
"2/26/2024;13:00;13.773"
"2/26/2024;13:00;58.649"
"2/26/2024;13:00;72.977"
"2/26/2024;13:00;17.069"
"2/26/2024;13:00;0.8663"
"2/26/2024;13:00;0.3281"
"2/26/2024;13:00;11.867"
"2/26/2024;13:00;10.841"
"2/26/2024;13:00;111.661"
"2/26/2024;13:00;51.473"
"2/26/2024;13:00;18.896"
"2/26/2024;13:00;50.644"
"2/26/2024;13:00;30.544"
"2/26/2024;13:00;62.891"
"2/26/2024;14:00;42.999"
"2/26/2024;14:00;35.241"
"2/26/2024;14:00;13.536"
"2/26/2024;14:00;43.747"
"2/26/2024;14:00;4.322"
"2/26/2024;14:00;10.795"
"2/26/2024;14:00;59.691"
"2/26/2024;14:00;54.209"
"2/26/2024;14:00;23.306"
"2/26/2024;14:00;0.9177"
"2/26/2024;14:00;0.5451"
"2/26/2024;14:00;11.487"
"2/26/2024;14:00;126.606"
"2/26/2024;14:00;100.155"
"2/26/2024;14:00;40.061"
"2/26/2024;14:00;17.261"
"2/26/2024;14:00;59.036"
"2/26/2024;14:00;3.04"
"2/26/2024;14:00;69.048"
"2/26/2024;15:00;41.146"
"2/26/2024;15:00;34.819"
"2/26/2024;15:00;11.725"
"2/26/2024;15:00;54.099"
"2/26/2024;15:00;41.193"
"2/26/2024;15:00;17.351"
"2/26/2024;15:00;60.146"
"2/26/2024;15:00;52.021"
"2/26/2024;15:00;16.923"
"2/26/2024;15:00;0.7422"
"2/26/2024;15:00;0.4698"
"2/26/2024;15:00;0.8291"
"2/26/2024;15:00;106.469"
"2/26/2024;15:00;70.625"
"2/26/2024;15:00;39.058"
"2/26/2024;15:00;2.343"
"2/26/2024;15:00;41.447"
"2/26/2024;15:00;23.159"
"2/26/2024;15:00;56.089"
"2/26/2024;16:00;46.936"
"2/26/2024;16:00;41.144"
"2/26/2024;16:00;0.9488"
"2/26/2024;16:00;5.536"
"2/26/2024;16:00;43.435"
"2/26/2024;16:00;17.623"
"2/26/2024;16:00;61.329"
"2/26/2024;16:00;6.079"
"2/26/2024;16:00;2.396"
"2/26/2024;16:00;11.614"
"2/26/2024;16:00;0.9345"
"2/26/2024;16:00;13.403"
